id,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,name_length,name_sentiment,description_length,description_sentiment,neighborhood_overview_length,neighborhood_overview_sentiment,host_name_first_letter,predicted_gender,host_about_length,host_about_sentiment,same_neighbourhood,bathrooms_number,bathrooms_type,amenities_count
40071018,1.0,11532700.0,3239.0,4.0,100.0,83.0,1.0,1.0,1.0,1.0,1.0,52.35317,4.9033,5.0,0.0,2.0,1.0,1.0,260.0,3.0,365.0,3.0,3.0,365.0,365.0,3.0,365.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,135.0,40.0,4.75,4.75,4.25,5.0,5.0,5.0,4.75,0.0,1.0,1.0,0.0,0.0,0.88,49.0,2.55,349.0,4.200000000000001,0.0,0.0,20.0,2.0,169.0,0.9125000000000001,0.0,1.0,1.0,17.0
40103243,0.0,16368447.0,3106.0,4.0,100.0,96.0,2.0,1.0,2.0,1.0,1.0,52.37613,4.88273,37.0,2.0,2.0,1.0,1.0,140.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,4.0,18.0,41.0,217.0,82.0,60.0,5.0,1108.0,8.0,4.98,4.95,4.91,4.96,4.95,4.95,4.85,0.0,1.0,0.0,1.0,0.0,2.22,33.0,0.5,1000.0,4.480952380952381,1000.0,5.044047619047619,18.0,1.0,240.0,0.95,0.0,1.0,1.0,36.0
40104344,1.0,64894496.0,2442.0,3.0,100.0,90.0,1.0,1.0,1.0,1.0,1.0,52.38103,4.8866,12.0,0.0,4.0,2.0,2.0,200.0,2.0,1125.0,2.0,4.0,6.0,1125.0,2.0,1101.8,1.0,1.0,4.0,4.0,4.0,13.0,5.0,0.0,1065.0,130.0,5.0,4.92,4.75,5.0,5.0,5.0,4.75,0.0,1.0,1.0,0.0,0.0,0.37,50.0,1.35,588.0,1.9363636363636365,75.0,1.275,12.0,1.0,0.0,0.0,0.0,1.0,1.0,23.0
40110758,0.0,309463479.0,1117.0,4.0,100.0,98.0,1.0,3.0,3.0,1.0,1.0,52.34086,4.89578,12.0,0.0,6.0,3.0,3.0,400.0,6.0,95.0,6.0,6.0,1125.0,1125.0,6.0,1125.0,1.0,0.0,19.0,43.0,46.0,15.0,0.0,0.0,1094.0,411.0,4.87,4.6,4.67,5.0,5.0,4.87,4.8,1.0,3.0,1.0,2.0,0.0,0.41,50.0,-0.1,640.0,2.475,58.0,0.0,16.0,1.0,0.0,0.0,0.0,4.5,1.0,37.0
40128680,0.0,21167927.0,3008.0,2.0,80.0,73.0,1.0,1.0,3.0,1.0,1.0,52.37072,4.89997,9.0,0.0,4.0,2.0,2.0,500.0,5.0,1125.0,3.0,5.0,1125.0,1125.0,4.1,1125.0,1.0,13.0,20.0,20.0,20.0,12.0,5.0,3.0,1104.0,18.0,4.92,4.83,4.5,5.0,5.0,5.0,4.83,0.0,1.0,1.0,0.0,0.0,0.33,48.0,0.13636363636363635,537.0,1.781547619047619,385.0,1.3333333333333333,11.0,1.0,0.0,0.0,0.0,1.5,1.0,30.0
40136952,1.0,24449945.0,2924.0,4.0,100.0,88.0,1.0,1.0,2.0,1.0,1.0,52.36363,4.88705,9.0,0.0,4.0,2.0,2.0,571.0,4.0,1125.0,3.0,4.0,7.0,1125.0,4.0,1107.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,134.0,98.0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0.0,1.0,1.0,0.0,0.0,0.89,44.0,0.0,1000.0,3.3601190476190474,629.0,2.0000000000000004,20.0,1.0,369.0,1.8863636363636362,0.0,2.0,1.0,48.0
40139858,0.0,70691134.0,2404.0,0.0,100.0,71.0,1.0,1.0,3.0,1.0,1.0,52.37532,4.87341,12.0,0.0,2.0,1.0,1.0,310.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,1.0,5.0,33.0,45.0,45.0,10.0,5.0,0.0,1092.0,157.0,4.9,4.9,4.6,5.0,5.0,5.0,4.7,0.0,1.0,1.0,0.0,0.0,0.27,39.0,0.5,443.0,2.405357142857143,643.0,6.273809523809523,10.0,1.0,355.0,3.6863636363636365,0.0,1.0,1.0,23.0
40146465,1.0,7729232.0,3420.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.37013,4.84815,12.0,0.0,4.0,1.0,2.0,350.0,3.0,10.0,2.0,3.0,1125.0,1125.0,2.6,1125.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,1073.0,144.0,4.82,4.91,4.73,5.0,5.0,4.82,4.82,0.0,1.0,1.0,0.0,0.0,0.31,30.0,0.0,1000.0,2.275,1000.0,1.4166666666666667,4.0,2.0,109.0,0.23636363636363636,0.0,1.0,1.0,43.0
40150321,1.0,91816760.0,2293.0,0.0,100.0,100.0,1.0,2.0,2.0,1.0,1.0,52.38117,4.88052,12.0,0.0,2.0,1.0,1.0,100.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1022.0,1022.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,2.0,2.0,0.0,0.0,0.03,40.0,0.6000000000000001,1000.0,5.775000000000001,167.0,0.875,20.0,2.0,504.0,0.4833333333333333,0.0,1.5,1.0,22.0
40171341,1.0,38427944.0,2701.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.38001,4.87322,12.0,0.0,3.0,1.0,1.0,112.0,3.0,28.0,3.0,3.0,28.0,28.0,3.0,28.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1086.0,834.0,4.83,4.67,4.5,4.83,5.0,5.0,4.83,0.0,1.0,1.0,0.0,0.0,0.17,49.0,0.0,526.0,2.9863636363636363,324.0,0.5125,23.0,1.0,0.0,0.0,0.0,1.0,1.0,31.0
40173191,1.0,146162511.0,1938.0,0.0,100.0,100.0,1.0,1.0,2.0,1.0,1.0,52.3793,4.85569,12.0,0.0,2.0,1.0,1.0,100.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1086.0,995.0,5.0,5.0,5.0,4.33,4.67,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.08,44.0,0.0,871.0,2.7535714285714286,238.0,0.0,10.0,1.0,0.0,0.0,1.0,1.5,1.0,30.0
40191258,0.0,39833982.0,2687.0,4.0,100.0,100.0,2.0,1.0,1.0,1.0,1.0,52.35577,4.90458,19.0,2.0,3.0,2.0,3.0,155.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,6.0,24.0,40.0,102.0,105.0,48.0,2.0,1100.0,8.0,4.87,4.85,4.92,4.9,4.94,4.82,4.61,1.0,1.0,0.0,1.0,0.0,2.86,42.0,0.0,1000.0,6.608982683982683,0.0,0.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,24.0
40196568,0.0,302940677.0,1145.0,4.0,80.0,95.0,2.0,3.0,3.0,1.0,1.0,52.3742,4.8793,19.0,2.0,2.0,1.0,2.0,206.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,14.0,33.0,59.0,266.0,65.0,20.0,2.0,1059.0,15.0,4.86,4.91,4.98,4.95,4.86,4.88,4.69,1.0,3.0,0.0,3.0,0.0,1.84,41.0,0.0,724.0,0.1,260.0,0.1,20.0,0.0,100.0,0.0,0.0,1.0,1.0,36.0
40222708,0.0,310649999.0,1112.0,4.0,100.0,100.0,1.0,2.0,2.0,1.0,1.0,52.34293,4.82206,27.0,2.0,4.0,2.0,2.0,102.0,3.0,60.0,2.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,12.0,12.0,12.0,12.0,58.0,32.0,2.0,882.0,14.0,4.78,4.79,4.83,4.97,4.93,4.59,4.81,1.0,2.0,0.0,2.0,0.0,1.97,48.0,0.0,1000.0,1.7316017316017316,477.0,0.6,5.0,1.0,0.0,0.0,0.0,1.0,1.0,51.0
40225175,0.0,307825526.0,1124.0,4.0,100.0,100.0,1.0,1.0,4.0,1.0,1.0,52.37103,4.87953,29.0,2.0,2.0,1.0,1.0,106.0,2.0,1125.0,2.0,22.0,30.0,1125.0,9.0,32.5,1.0,23.0,43.0,63.0,322.0,56.0,13.0,1.0,1091.0,23.0,4.75,4.7,4.38,4.82,4.91,4.98,4.7,1.0,1.0,0.0,1.0,0.0,1.54,35.0,0.0,1000.0,2.3607142857142858,636.0,5.0125,12.0,0.0,413.0,1.667171717171717,0.0,1.0,1.0,19.0
40231867,0.0,310716632.0,1112.0,2.0,70.0,74.0,2.0,1.0,1.0,1.0,1.0,52.366,4.87556,18.0,2.0,3.0,1.0,2.0,194.0,3.0,200.0,3.0,3.0,200.0,200.0,3.0,200.0,1.0,6.0,17.0,19.0,190.0,44.0,21.0,0.0,1070.0,72.0,4.95,4.95,4.98,4.93,4.84,4.98,4.86,0.0,1.0,0.0,1.0,0.0,1.23,49.0,0.7666666666666667,1000.0,3.745887445887446,161.0,0.0,12.0,0.0,250.0,2.4000000000000004,0.0,1.5,1.0,25.0
40245488,0.0,23609488.0,2946.0,4.0,100.0,78.0,2.0,2.0,3.0,1.0,1.0,52.38165,4.88793,31.0,2.0,2.0,1.0,1.0,149.0,2.0,60.0,2.0,2.0,60.0,60.0,2.0,60.0,1.0,8.0,38.0,68.0,153.0,25.0,20.0,1.0,1051.0,30.0,4.84,4.76,4.88,4.96,4.92,4.92,4.64,0.0,2.0,0.0,2.0,0.0,0.71,48.0,0.3333333333333333,1000.0,8.339339826839828,628.0,5.039880952380953,16.0,0.0,131.0,0.0,0.0,1.5,1.0,23.0
40247038,1.0,50300599.0,2561.0,0.0,100.0,100.0,1.0,2.0,2.0,1.0,1.0,52.36273,4.8435,34.0,2.0,2.0,1.0,1.0,80.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1107.0,1086.0,5.0,5.0,4.5,5.0,5.0,4.5,4.5,0.0,2.0,1.0,1.0,0.0,0.05,27.0,0.0,278.0,1.9333333333333333,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.5,2.0,21.0
40248757,1.0,101498497.0,2230.0,2.0,100.0,99.0,2.0,3.0,3.0,1.0,1.0,52.3521,4.91165,9.0,0.0,4.0,2.0,3.0,340.0,2.0,29.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1067.0,1067.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.03,43.0,0.85,1000.0,8.535714285714285,637.0,1.4000000000000004,1.0,0.0,0.0,0.0,0.0,1.5,1.0,27.0
40249718,1.0,310865765.0,1111.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,52.37045,4.877,12.0,0.0,4.0,2.0,2.0,360.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1068.0,1068.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.03,41.0,0.5,951.0,6.154761904761905,560.0,0.6000000000000001,20.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0
40253380,1.0,1343018.0,4057.0,0.0,100.0,100.0,1.0,1.0,3.0,1.0,1.0,52.38493,4.91443,12.0,0.0,4.0,2.0,2.0,120.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1009.0,1009.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.03,48.0,0.0,951.0,0.8892857142857143,91.0,1.1,13.0,1.0,64.0,0.0,0.0,1.0,1.0,29.0
40273013,0.0,99194923.0,2246.0,0.0,100.0,95.0,1.0,2.0,2.0,1.0,0.0,52.37462,4.93523,12.0,0.0,4.0,2.0,2.0,299.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,0.0,0.0,0.0,158.0,19.0,6.0,0.0,1100.0,119.0,4.89,4.79,4.68,4.79,4.89,4.84,4.58,0.0,1.0,1.0,0.0,0.0,0.52,40.0,0.8,542.0,4.75,135.0,0.6000000000000001,3.0,0.0,282.0,2.8125,0.0,1.0,1.0,43.0
40296030,0.0,15518704.0,3127.0,3.0,100.0,64.0,2.0,2.0,2.0,1.0,1.0,52.36415,4.88719,34.0,2.0,1.0,1.0,1.0,135.0,29.0,1125.0,29.0,29.0,1125.0,1125.0,29.0,1125.0,1.0,9.0,12.0,12.0,157.0,4.0,2.0,0.0,888.0,57.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.13,41.0,0.0,770.0,3.5023809523809524,63.0,0.85,10.0,1.0,79.0,1.2363636363636363,0.0,1.0,1.0,24.0
40335248,0.0,52958217.0,2530.0,4.0,100.0,94.0,2.0,2.0,2.0,1.0,1.0,52.36311,4.93344,12.0,0.0,2.0,1.0,1.0,365.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,29.0,59.0,89.0,179.0,4.0,0.0,0.0,1067.0,628.0,4.75,4.75,4.75,4.75,5.0,4.75,4.5,0.0,2.0,1.0,1.0,0.0,0.11,50.0,-0.1,1000.0,9.10909090909091,446.0,2.425,10.0,1.0,0.0,0.0,0.0,1.0,1.0,37.0
40335482,0.0,808981.0,4164.0,4.0,100.0,97.0,2.0,3.0,4.0,1.0,1.0,52.36983,4.88235,31.0,2.0,2.0,1.0,1.0,282.0,1.0,31.0,1.0,10.0,1125.0,1125.0,3.9,1125.0,1.0,7.0,32.0,55.0,265.0,58.0,11.0,0.0,1088.0,39.0,4.98,4.97,5.0,4.98,4.98,5.0,4.88,0.0,3.0,0.0,3.0,0.0,1.6,42.0,0.0,1000.0,6.561471861471861,392.0,2.6047619047619044,19.0,0.0,1088.0,8.35,0.0,1.0,1.0,30.0
40343025,0.0,14514106.0,3151.0,3.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.3896,4.93533,5.0,0.0,4.0,2.0,4.0,200.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,6.0,26.0,35.0,213.0,6.0,1.0,1.0,1050.0,3.0,4.8,4.2,5.0,5.0,4.4,4.8,4.6,0.0,1.0,1.0,0.0,0.0,0.17,5.0,0.0,552.0,2.5857142857142854,0.0,0.0,2.0,1.0,67.0,1.5,0.0,1.0,1.0,18.0
40344128,0.0,52958217.0,2530.0,4.0,100.0,94.0,2.0,2.0,2.0,1.0,1.0,52.36253,4.93362,34.0,2.0,2.0,1.0,1.0,112.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,27.0,57.0,87.0,177.0,48.0,36.0,3.0,1056.0,7.0,4.75,4.73,4.67,4.79,4.73,4.75,4.54,1.0,2.0,1.0,1.0,0.0,1.36,43.0,-0.1,1000.0,9.10909090909091,552.0,2.425,10.0,1.0,0.0,0.0,0.0,1.0,2.0,35.0
40362812,0.0,2418177.0,3851.0,2.0,100.0,83.0,1.0,1.0,1.0,1.0,1.0,52.37321,4.90498,9.0,0.0,4.0,2.0,2.0,340.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,0.0,0.0,0.0,38.0,18.0,7.0,0.0,1073.0,72.0,5.0,5.0,4.89,5.0,5.0,5.0,4.83,0.0,1.0,1.0,0.0,0.0,0.5,50.0,0.2,1000.0,2.6571969696969697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,1.0,45.0
40363985,0.0,311996109.0,1106.0,4.0,100.0,100.0,2.0,1.0,1.0,1.0,1.0,52.3571,4.89136,32.0,2.0,2.0,1.0,2.0,130.0,2.0,1125.0,2.0,3.0,1125.0,1125.0,2.1,1125.0,1.0,6.0,6.0,6.0,6.0,60.0,46.0,5.0,1053.0,1.0,4.98,4.98,5.0,5.0,5.0,5.0,4.98,0.0,1.0,0.0,1.0,0.0,1.71,49.0,0.3666666666666667,1000.0,4.400649350649351,1000.0,3.553030303030303,20.0,2.0,897.0,6.05,0.0,1.0,1.0,54.0
40367212,0.0,312020333.0,1106.0,3.0,96.0,100.0,1.0,4.0,4.0,1.0,0.0,52.37597,4.89632,12.0,0.0,4.0,2.0,2.0,380.0,7.0,60.0,7.0,7.0,1125.0,1125.0,7.0,1125.0,1.0,6.0,24.0,54.0,288.0,2.0,0.0,0.0,1067.0,529.0,5.0,4.5,3.5,4.5,4.5,5.0,4.0,1.0,4.0,4.0,0.0,0.0,0.06,46.0,0.0,106.0,0.2,896.0,0.0,8.0,1.0,95.0,0.0,0.0,2.0,1.0,22.0
40368512,0.0,312020333.0,1106.0,3.0,96.0,100.0,1.0,4.0,4.0,1.0,0.0,52.37553,4.89528,12.0,0.0,4.0,2.0,2.0,380.0,7.0,60.0,7.0,7.0,1125.0,1125.0,7.0,1125.0,1.0,25.0,55.0,85.0,353.0,11.0,10.0,4.0,385.0,12.0,4.82,4.64,4.91,5.0,5.0,4.91,4.64,1.0,4.0,4.0,0.0,0.0,0.85,48.0,-0.1,155.0,0.2,0.0,0.0,8.0,1.0,95.0,0.0,0.0,2.0,1.0,23.0
40372670,0.0,31617529.0,2786.0,3.0,100.0,0.0,1.0,1.0,2.0,1.0,1.0,52.37366,4.85632,12.0,0.0,2.0,1.0,1.0,120.0,6.0,14.0,6.0,6.0,14.0,14.0,6.0,14.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1066.0,1066.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.03,39.0,-0.19999999999999998,302.0,1.0142857142857142,158.0,2.1,22.0,0.0,100.0,-0.05,0.0,1.0,1.0,16.0
40381500,1.0,28232421.0,2842.0,0.0,100.0,100.0,1.0,2.0,3.0,1.0,1.0,52.36075,4.89281,12.0,0.0,2.0,1.0,1.0,121.0,4.0,1125.0,4.0,4.0,1125.0,1125.0,4.0,1125.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1093.0,1065.0,5.0,5.0,4.67,5.0,5.0,4.67,4.67,0.0,1.0,1.0,0.0,0.0,0.08,44.0,1.4,1000.0,4.25,323.0,1.9690476190476192,2.0,2.0,220.0,2.4090909090909087,0.0,1.0,1.0,25.0
40395562,0.0,107173083.0,2183.0,4.0,100.0,98.0,1.0,2.0,2.0,1.0,1.0,52.37027,4.87497,27.0,2.0,4.0,2.0,3.0,265.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,13.0,36.0,66.0,123.0,149.0,76.0,4.0,1100.0,2.0,4.78,4.77,4.74,4.87,4.93,4.85,4.49,0.0,1.0,0.0,1.0,0.0,4.06,47.0,1.0,1000.0,7.9173160173160175,132.0,0.5,13.0,0.0,296.0,2.3363636363636364,0.0,1.5,1.0,32.0
40417258,0.0,13413671.0,3180.0,4.0,95.0,100.0,1.0,2.0,6.0,1.0,1.0,52.34879,4.84801,34.0,2.0,2.0,1.0,1.0,94.0,1.0,28.0,1.0,3.0,1125.0,1125.0,1.3,1125.0,1.0,0.0,3.0,29.0,29.0,113.0,59.0,1.0,1098.0,1.0,4.78,4.73,4.53,4.83,4.81,4.65,4.71,1.0,2.0,0.0,2.0,0.0,3.08,40.0,0.3666666666666667,563.0,1.9833333333333334,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,36.0
40424114,0.0,39009584.0,2695.0,4.0,100.0,100.0,2.0,4.0,4.0,1.0,1.0,52.364059,4.985072,19.0,2.0,2.0,1.0,1.0,93.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,12.0,39.0,52.0,292.0,11.0,5.0,1.0,1068.0,18.0,4.91,4.82,4.91,5.0,5.0,4.73,4.82,1.0,4.0,1.0,3.0,0.0,0.31,40.0,0.7,1000.0,2.7708874458874457,479.0,0.9583333333333334,25.0,0.0,1361.0,6.203030303030304,0.0,1.5,2.0,78.0
40427718,0.0,312657345.0,1104.0,4.0,100.0,99.0,1.0,2.0,2.0,1.0,1.0,52.37894,4.89298,41.0,2.0,2.0,1.0,1.0,192.0,1.0,35.0,2.0,2.0,35.0,35.0,2.0,35.0,1.0,2.0,14.0,23.0,54.0,101.0,50.0,4.0,1087.0,10.0,4.78,4.72,4.61,4.77,4.84,4.97,4.43,0.0,2.0,0.0,2.0,0.0,2.78,50.0,0.0,897.0,7.345714285714286,210.0,1.85,12.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0
40428175,0.0,312657345.0,1104.0,4.0,100.0,99.0,1.0,2.0,2.0,1.0,1.0,52.37997,4.89317,41.0,2.0,2.0,1.0,1.0,166.0,1.0,35.0,2.0,2.0,35.0,35.0,2.0,35.0,1.0,6.0,17.0,28.0,28.0,41.0,15.0,0.0,1067.0,43.0,4.76,4.88,4.93,4.83,4.83,4.98,4.54,0.0,2.0,0.0,2.0,0.0,1.15,49.0,0.0,880.0,7.1623809523809525,210.0,1.85,12.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0
40438052,0.0,303405414.0,1142.0,4.0,80.0,98.0,1.0,7.0,7.0,1.0,1.0,52.37438,4.90011,12.0,0.0,13.0,6.0,11.0,1600.0,3.0,60.0,2.0,3.0,1125.0,1125.0,3.0,1125.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,183.0,154.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,7.0,7.0,0.0,0.0,0.33,35.0,0.0,1000.0,2.0309523809523804,323.0,1.5,10.0,2.0,312.0,3.533333333333333,0.0,2.5,1.0,18.0
40468513,0.0,81100218.0,2348.0,4.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.35389,4.88921,5.0,0.0,2.0,1.0,1.0,664.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,1.0,17.0,34.0,53.0,328.0,1.0,1.0,0.0,64.0,64.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.46,49.0,0.1,1000.0,3.4952380952380957,886.0,2.65,6.0,1.0,0.0,0.0,0.0,1.5,1.0,40.0
40484832,0.0,170886399.0,1769.0,2.0,89.0,56.0,1.0,1.0,5.0,1.0,1.0,52.37218,4.90386,12.0,0.0,2.0,1.0,1.0,127.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,0.0,1.0,5.0,5.0,11.0,8.0,1.0,1068.0,15.0,4.73,4.91,4.27,4.82,5.0,4.91,4.64,0.0,1.0,1.0,0.0,0.0,0.31,47.0,0.725,631.0,1.8804112554112553,249.0,1.9220779220779223,19.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0
40486425,0.0,313383895.0,1101.0,0.0,100.0,47.0,1.0,1.0,1.0,1.0,1.0,52.37724,4.87939,12.0,0.0,3.0,1.0,1.0,345.0,3.0,30.0,3.0,3.0,30.0,30.0,3.0,30.0,1.0,3.0,33.0,63.0,196.0,9.0,4.0,0.0,1071.0,66.0,4.67,4.44,4.44,4.89,4.89,4.78,4.22,0.0,1.0,1.0,0.0,0.0,0.25,42.0,-0.1,1000.0,5.727435064935066,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.5,1.0,50.0
40502734,1.0,219844432.0,1517.0,0.0,100.0,20.0,1.0,1.0,2.0,1.0,1.0,52.41151,4.9218,12.0,0.0,4.0,3.0,3.0,110.0,28.0,30.0,28.0,28.0,30.0,30.0,28.0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,491.0,491.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.06,11.0,0.0,170.0,0.0,223.0,3.2666666666666675,1.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0
40503997,1.0,117024794.0,2116.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,0.0,52.35681,4.90033,12.0,0.0,6.0,3.0,3.0,200.0,2.0,9.0,2.0,2.0,9.0,9.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1074.0,883.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.0,1.0,1.0,0.0,0.0,0.06,37.0,0.0,799.0,3.3452380952380953,342.0,0.8333333333333333,9.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0
40508791,1.0,45996789.0,2616.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,52.34294,4.92663,12.0,0.0,3.0,1.0,1.0,74.0,4.0,31.0,4.0,4.0,31.0,31.0,4.0,31.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1069.0,999.0,4.8,4.8,5.0,4.6,4.7,4.6,4.3,0.0,1.0,1.0,0.0,0.0,0.28,46.0,0.1,1000.0,3.2238095238095243,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.5,1.0,25.0
40524374,0.0,124027020.0,2072.0,3.0,100.0,98.0,1.0,2.0,2.0,1.0,1.0,52.39517,4.93973,19.0,2.0,4.0,2.0,5.0,219.0,2.0,1125.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,26.0,53.0,53.0,210.0,38.0,31.0,0.0,1072.0,50.0,4.63,4.68,4.34,4.89,4.95,4.58,4.37,0.0,2.0,0.0,2.0,0.0,1.06,34.0,0.0,660.0,0.9982142857142859,297.0,1.7190476190476192,5.0,1.0,0.0,0.0,0.0,1.0,1.0,27.0
40525783,0.0,313772063.0,1099.0,3.0,100.0,88.0,2.0,1.0,1.0,1.0,1.0,52.373104,4.885465,24.0,2.0,2.0,1.0,1.0,236.0,4.0,29.0,4.0,4.0,29.0,29.0,4.0,29.0,1.0,21.0,45.0,68.0,90.0,24.0,24.0,2.0,260.0,6.0,5.0,5.0,4.96,4.96,5.0,5.0,4.92,0.0,1.0,0.0,1.0,0.0,2.76,40.0,0.0,1000.0,3.503030303030303,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.5,1.0,24.0
40534368,0.0,12412862.0,3210.0,4.0,100.0,67.0,1.0,1.0,1.0,1.0,1.0,52.35544,4.88939,12.0,0.0,3.0,1.0,2.0,350.0,2.0,30.0,2.0,2.0,1125.0,1125.0,2.0,1125.0,1.0,17.0,45.0,45.0,45.0,1.0,0.0,0.0,1068.0,1068.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.03,43.0,0.4,1000.0,3.5880952380952382,137.0,0.0,9.0,0.0,44.0,0.13636363636363635,0.0,1.0,1.0,26.0
